08/12/2022 07:00,TakeOut4,61,52,39,0.39,0.08
08/12/2022 07:00,PusherArm4,59,47,37,0.06,0.01
08/12/2022 07:00,Pusher Finger4,58,44,36,0.06,0.01
08/12/2022 07:00,Invert5,64,54,39,1.41,0.48
08/12/2022 07:00,TakeOut5,70,46,45,0.41,0.52
08/12/2022 07:00,PusherArm5,48,41,42,0.05,0.49
08/12/2022 07:00,Pusher Finger5,55,46,37,0.06,0.01
08/12/2022 07:00,Invert6,56,40,43,1.42,0.0
08/12/2022 07:00,TakeOut6,71,45,44,0.39,0.45
08/12/2022 07:00,PusherArm6,44,40,43,0.03,0.38
08/12/2022 07:00,Pusher Finger6,54,47,36,0.08,0.0
08/12/2022 07:00,Invert7,54,45,44,1.58,1.05
08/12/2022 07:00,TakeOut7,70,44,42,0.35,0.38
08/12/2022 07:00,PusherArm7,33,47,39,0.06,0.01
08/12/2022 07:00,Pusher Finger7,55,47,36,0.04,0.0
08/12/2022 07:00,Invert8,56,44,43,1.43,0.62
08/12/2022 07:00,TakeOut8,67,42,42,0.40,0.29
08/12/2022 07:00,PusherArm8,49,36,38,0.02,0.28
08/12/2022 07:00,Pusher Finger8,52,34,39,0.03,0.37
08/12/2022 07:00,Invert9,55,47,42,1.64,0.69
08/12/2022 07:00,TakeOut9,64,46,43,0.38,0.5
08/12/2022 07:00,PusherArm9,48,41,42,0.07,0.17
08/12/2022 07:00,Pusher Finger9,52,34,39,0.03,0.2
08/12/2022 07:00,Invert10,63,53,38,1.68,0.54
08/12/2022 07:00,TakeOut10,65,43,44,0.50,0.55
08/12/2022 07:00,PusherArm10,44,37,54,0.02,0.3
08/12/2022 07:00,Pusher Finger10,45,37,40,0.05,0.36
08/12/2022 12:00,Tube Rotation,62,44,37,0.15,0.01
08/12/2022 12:00,Tube Height,68,40,44,0.00,0.36
08/12/2022 12:00,Feeder Plunger,73,44,38,0.08,0.0
08/12/2022 12:00,Shear,638,58,42,2.12,0.41
08/12/2022 12:00,Gob,75,43,36,0.43,0.04
08/12/2022 12:00,Invert1,59,47,44,1.34,0.62
08/12/2022 12:00,TakeOut1,77,46,46,0.40,0.55
08/12/2022 12:00,PusherArm1,7,43,44,0.02,0.27
08/12/2022 12:00,Pusher Finger1,54,42,42,0.05,0.27
08/12/2022 12:00,Invert2,59,45,43,1.51,0.65
08/12/2022 12:00,TakeOut2,79,45,43,0.40,0.54
08/12/2022 12:00,PusherArm2,7,40,41,0.02,0.39
08/12/2022 12:00,Pusher Finger2,56,36,40,0.02,0.25
08/12/2022 12:00,Invert3,58,45,45,1.56,0.73
08/12/2022 12:00,TakeOut3,92,56,39,0.52,0.1
08/12/2022 12:00,PusherArm3,59,45,44,0.01,0.28
08/12/2022 12:00,Pusher Finger3,73,41,43,0.03,0.37
08/12/2022 12:00,Invert4,61,50,45,1.52,0.78
08/12/2022 12:00,TakeOut4,64,56,40,0.38,0.08
08/12/2022 12:00,PusherArm4,63,50,39,0.05,0.01
08/12/2022 12:00,Pusher Finger4,63,46,37,0.06,0.01
08/12/2022 12:00,Invert5,67,49,32,1.43,0.48
08/12/2022 12:00,TakeOut5,73,43,40,0.40,0.52
08/12/2022 12:00,PusherArm5,52,36,38,0.04,0.47
08/12/2022 12:00,Pusher Finger5,59,46,34,0.06,0.01
08/12/2022 12:00,Invert6,60,42,43,1.43,0.0
08/12/2022 12:00,TakeOut6,74,46,43,0.40,0.44
08/12/2022 12:00,PusherArm6,47,41,42,0.02,0.39
08/12/2022 12:00,Pusher Finger6,58,49,35,0.08,0.0
08/12/2022 12:00,Invert7,58,40,35,1.58,1.0
08/12/2022 12:00,TakeOut7,75,40,35,0.35,0.36
08/12/2022 12:00,PusherArm7,56,43,31,0.06,0.01
08/12/2022 12:00,Pusher Finger7,58,43,29,0.04,0.0
08/12/2022 12:00,Invert8,60,47,43,1.43,0.61
08/12/2022 12:00,TakeOut8,68,47,44,0.40,03
08/12/2022 12:00,PusherArm8,33,43,42,0.02,0.29
08/12/2022 12:00,Pusher Finger8,56,41,41,0.03,0.4
08/12/2022 12:00,Invert9,55,47,42,1.62,0.69
08/12/2022 12:00,TakeOut9,65,46,43,0.38,0.5
08/12/2022 12:00,PusherArm9,49,41,42,0.07,0.17
08/12/2022 12:00,Pusher Finger9,54,34,39,0.03,0.2
08/12/2022 12:00,Invert10,67,59,31,1.72,0.54
08/12/2022 12:00,TakeOut10,69,40,34,0.48,0.53
08/12/2022 12:00,PusherArm10,46,33,45,0.02,0.28
08/12/2022 12:00,Pusher Finger10,47,34,32,0.05,0.36
08/12/2022 19:00,Tube Rotation,61,42,35,0.14,0.01
08/12/2022 19:00,Tube Height,87,37,43,0.00,0.36
08/12/2022 19:00,Feeder Plunger,72,43,37,0.09,0.01
08/12/2022 19:00,Shear,66,58,41,2.12,0.4
08/12/2022 19:00,Gob,74,37,33,0.31,0.03
08/12/2022 19:00,Invert1,56,47,45,1.34,0.63
08/12/2022 19:00,TakeOut1,77,45,45,0.40,0.55
08/12/2022 19:00,PusherArm1,54,41,41,0.03,0.27
08/12/2022 19:00,Pusher Finger1,52,40,39,0.05,0.26
08/12/2022 19:00,Invert2,56,37,35,1.51,0.65
08/12/2022 19:00,TakeOut2,78,37,37,0.40,0.54
08/12/2022 19:00,PusherArm2,56,33,35,0.02,0.38
08/12/2022 19:00,Pusher Finger2,56,32,33,0.02,0.25
08/12/2022 19:00,Invert3,56,46,46,1.57,0.74
08/12/2022 19:00,TakeOut3,92,56,41,0.53,0.1
08/12/2022 19:00,PusherArm3,59,42,43,0.01,0.27
08/12/2022 19:00,Pusher Finger3,72,37,42,0.03,0.37
08/12/2022 19:00,Invert4,58,45,45,1.52,0.77
08/12/2022 19:00,TakeOut4,62,53,40,0.40,0.07
08/12/2022 19:00,PusherArm4,61,49,39,0.05,0.01
08/12/2022 19:00,Pusher Finger4,59,45,37,0.07,0.01
08/12/2022 19:00,Invert5,65,55,41,1.43,0.49
08/12/2022 19:00,TakeOut5,73,47,46,0.41,0.53
08/12/2022 19:00,PusherArm5,49,41,43,0.04,0.49
08/12/2022 19:00,Pusher Finger5,56,47,38,0.06,0.01
08/12/2022 19:00,Invert6,7,41,45,1.43,0.0
08/12/2022 19:00,TakeOut6,73,46,45,0.40,0.44
08/12/2022 19:00,PusherArm6,45,41,44,0.03,0.39
08/12/2022 19:00,Pusher Finger6,55,49,37,0.08,0.0
08/12/2022 19:00,Invert7,56,46,45,1.60,1.06
08/12/2022 19:00,TakeOut7,74,45,43,0.35,0.39
08/12/2022 19:00,PusherArm7,52,49,40,0.06,0.01
08/12/2022 19:00,Pusher Finger7,54,49,37,0.04,0.0
08/12/2022 19:00,Invert8,7,43,45,1.37,0.61
08/12/2022 19:00,TakeOut8,69,42,43,0.37,0.28
08/12/2022 19:00,PusherArm8,50,36,39,0.03,0.27
08/12/2022 19:00,Pusher Finger8,53,35,40,0.04,0.38
08/12/2022 19:00,Invert9,7,49,43,1.67,07
08/12/2022 19:00,TakeOut9,66,47,44,0.38,0.5
08/12/2022 19:00,PusherArm9,52,42,43,0.06,0.17
08/12/2022 19:00,Pusher Finger9,54,35,40,0.04,0.22
08/12/2022 19:00,Invert10,64,56,39,1.71,0.54
08/12/2022 19:00,TakeOut10,69,45,46,0.48,0.55
08/12/2022 19:00,PusherArm10,46,40,55,0.02,0.3
08/12/2022 19:00,Pusher Finger10,47,37,42,0.05,0.36
09/12/2022 00:00,Tube Rotation,78,41,33,0.14,0.01
09/12/2022 00:00,Tube Height,64,36,41,0.00,0.36
09/12/2022 00:00,Feeder Plunger,68,42,35,0.08,0.0
09/12/2022 00:00,Shear,63,58,40,2.10,0.4
09/12/2022 00:00,Gob,72,36,31,0.30,0.03
09/12/2022 00:00,Invert1,56,45,44,1.32,0.61
09/12/2022 00:00,TakeOut1,76,44,43,0.40,0.54
09/12/2022 00:00,PusherArm1,54,40,39,0.03,0.26
09/12/2022 00:00,Pusher Finger1,31,37,38,0.05,0.27
09/12/2022 00:00,Invert2,56,37,34,1.52,0.65
09/12/2022 00:00,TakeOut2,77,36,35,0.40,0.52
09/12/2022 00:00,PusherArm2,52,32,32,0.02,0.38
09/12/2022 00:00,Pusher Finger2,31,30,30,0.03,0.24
09/12/2022 00:00,Invert3,55,44,44,1.57,0.71
09/12/2022 00:00,TakeOut3,89,55,39,0.52,0.1
09/12/2022 00:00,PusherArm3,55,41,41,0.01,0.28
09/12/2022 00:00,Pusher Finger3,638,36,40,0.03,0.36
09/12/2022 00:00,Invert4,58,43,43,1.51,0.75
09/12/2022 00:00,TakeOut4,62,51,38,0.39,0.07
09/12/2022 00:00,PusherArm4,59,47,37,0.05,0.01
09/12/2022 00:00,Pusher Finger4,7,43,36,0.06,0.01
09/12/2022 00:00,Invert5,65,54,39,1.43,0.48
09/12/2022 00:00,TakeOut5,73,46,44,0.41,0.52
09/12/2022 00:00,PusherArm5,48,40,41,0.05,0.49
09/12/2022 00:00,Pusher Finger5,56,45,36,0.07,0.01
09/12/2022 00:00,Invert6,56,40,43,1.43,0.0
09/12/2022 00:00,TakeOut6,74,45,43,0.40,0.43
09/12/2022 00:00,PusherArm6,46,40,42,0.03,0.39
09/12/2022 00:00,Pusher Finger6,56,46,35,0.07,0.0
09/12/2022 00:00,Invert7,55,45,43,1.57,1.05
09/12/2022 00:00,TakeOut7,74,43,41,0.35,0.39
09/12/2022 00:00,PusherArm7,56,47,38,0.07,0.01
09/12/2022 00:00,Pusher Finger7,7,46,35,0.04,0.0
09/12/2022 00:00,Invert8,7,42,42,1.44,0.61
09/12/2022 00:00,TakeOut8,69,41,41,0.39,0.29
09/12/2022 00:00,PusherArm8,52,35,38,0.02,0.28
09/12/2022 00:00,Pusher Finger8,55,34,38,0.03,0.37
09/12/2022 00:00,Invert9,56,46,41,1.68,0.69
09/12/2022 00:00,TakeOut9,67,45,42,0.38,0.51
09/12/2022 00:00,PusherArm9,31,41,41,0.06,0.17
09/12/2022 00:00,Pusher Finger9,53,34,39,0.04,0.19
09/12/2022 00:00,Invert10,65,56,38,1.72,0.53
09/12/2022 00:00,TakeOut10,65,43,44,0.49,0.55
09/12/2022 00:00,PusherArm10,42,36,54,0.02,0.29
09/12/2022 00:00,Pusher Finger10,44,36,40,0.05,0.36
09/12/2022 07:00,Tube Rotation,79,40,33,0.14,0.01
09/12/2022 07:00,Tube Height,65,35,40,0.00,0.36
09/12/2022 07:00,Feeder Plunger,70,41,35,0.07,0.0
09/12/2022 07:00,Shear,64,58,39,2.09,0.4
09/12/2022 07:00,Gob,72,35,31,0.30,0.03
09/12/2022 07:00,Invert1,7,45,43,1.33,0.63
09/12/2022 07:00,TakeOut1,77,43,42,0.40,0.55
09/12/2022 07:00,PusherArm1,7,37,39,0.03,0.26
09/12/2022 07:00,Pusher Finger1,52,36,37,0.05,0.26
09/12/2022 07:00,Invert2,7,37,33,1.53,0.66
09/12/2022 07:00,TakeOut2,79,35,34,0.40,0.53
09/12/2022 07:00,PusherArm2,31,31,32,0.02,0.38
09/12/2022 07:00,Pusher Finger2,31,30,31,0.03,0.23
09/12/2022 07:00,Invert3,7,43,44,1.56,0.72
09/12/2022 07:00,TakeOut3,92,53,38,0.52,0.1
09/12/2022 07:00,PusherArm3,55,40,41,0.01,0.27
09/12/2022 07:00,Pusher Finger3,638,35,40,0.03,0.37
09/12/2022 07:00,Invert4,59,42,42,1.52,0.75
09/12/2022 07:00,TakeOut4,64,51,37,0.39,0.07
09/12/2022 07:00,PusherArm4,58,46,36,0.05,0.01
09/12/2022 07:00,Pusher Finger4,58,43,35,0.10,0.01
09/12/2022 07:00,Invert5,66,53,38,1.42,0.47
09/12/2022 07:00,TakeOut5,74,45,44,0.41,0.52
09/12/2022 07:00,PusherArm5,49,40,42,0.04,0.49
09/12/2022 07:00,Pusher Finger5,7,45,36,0.06,0.01
09/12/2022 07:00,Invert6,58,39,43,1.43,0.0
09/12/2022 07:00,TakeOut6,75,44,43,0.40,0.43
09/12/2022 07:00,PusherArm6,49,37,42,0.03,0.39
09/12/2022 07:00,Pusher Finger6,59,47,35,0.07,0.0
09/12/2022 07:00,Invert7,56,44,43,1.58,1.02
09/12/2022 07:00,TakeOut7,75,43,40,0.35,0.38
09/12/2022 07:00,PusherArm7,58,46,38,0.07,0.01
09/12/2022 07:00,Pusher Finger7,59,45,35,0.05,0.0
09/12/2022 07:00,Invert8,58,43,43,1.43,0.62
09/12/2022 07:00,TakeOut8,70,41,41,0.39,0.28
09/12/2022 07:00,PusherArm8,33,35,38,0.02,0.28
09/12/2022 07:00,Pusher Finger8,55,34,38,0.03,0.37
09/12/2022 07:00,Invert9,58,46,41,1.64,0.67
09/12/2022 07:00,TakeOut9,68,45,42,0.38,0.5
09/12/2022 07:00,PusherArm9,52,40,41,0.06,0.17
09/12/2022 07:00,Pusher Finger9,54,33,38,0.04,0.2
09/12/2022 07:00,Invert10,65,56,38,1.69,0.52
09/12/2022 07:00,TakeOut10,67,42,43,0.49,0.54
09/12/2022 07:00,PusherArm10,44,36,53,0.02,0.29
09/12/2022 07:00,Pusher Finger10,45,36,39,0.05,0.36
09/12/2022 12:00,Tube Rotation,84,45,38,0.16,0.01
09/12/2022 12:00,Tube Height,89,41,46,0.01,0.36
09/12/2022 12:00,Feeder Plunger,76,45,40,0.08,0.01
09/12/2022 12:00,Shear,70,55,42,2.10,0.4
09/12/2022 12:00,Gob,78,42,37,0.32,0.03
09/12/2022 12:00,Invert1,63,53,49,1.60,0.66
09/12/2022 12:00,TakeOut1,83,49,48,0.40,0.55
09/12/2022 12:00,PusherArm1,63,43,45,0.02,0.27
09/12/2022 12:00,Pusher Finger1,58,42,43,0.05,0.27
09/12/2022 12:00,Invert2,62,45,40,1.53,0.66
09/12/2022 12:00,TakeOut2,83,42,41,0.40,0.53
09/12/2022 12:00,PusherArm2,58,36,39,0.02,0.39
09/12/2022 12:00,Pusher Finger2,58,35,37,0.03,0.25
09/12/2022 12:00,Invert3,62,50,50,1.60,0.76
09/12/2022 12:00,TakeOut3,96,54,43,0.52,0.1
09/12/2022 12:00,PusherArm3,62,45,46,0.01,0.28
09/12/2022 12:00,Pusher Finger3,75,41,45,0.03,0.37
09/12/2022 12:00,Invert4,64,49,48,1.53,0.77
09/12/2022 12:00,TakeOut4,89,56,43,0.39,0.07
09/12/2022 12:00,PusherArm4,67,52,42,0.04,0.01
09/12/2022 12:00,Pusher Finger4,66,49,41,0.05,0.01
09/12/2022 12:00,Invert5,72,58,44,1.43,0.49
09/12/2022 12:00,TakeOut5,79,51,49,0.41,0.52
09/12/2022 12:00,PusherArm5,7,44,47,0.04,0.49
09/12/2022 12:00,Pusher Finger5,65,51,41,0.06,0.01
09/12/2022 12:00,Invert6,63,45,48,1.43,0.0
09/12/2022 12:00,TakeOut6,60,50,48,0.40,0.46
09/12/2022 12:00,PusherArm6,56,44,47,0.02,0.39
09/12/2022 12:00,Pusher Finger6,65,52,41,0.07,0.0
09/12/2022 12:00,Invert7,60,50,50,1.30,0.73
09/12/2022 12:00,TakeOut7,79,47,46,0.29,0.31
09/12/2022 12:00,PusherArm7,64,51,44,0.05,0.01
09/12/2022 12:00,Pusher Finger7,66,50,41,0.04,0.0
09/12/2022 12:00,Invert8,63,52,48,1.54,0.66
09/12/2022 12:00,TakeOut8,77,47,47,0.39,0.28
09/12/2022 12:00,PusherArm8,61,42,44,0.02,0.28
09/12/2022 12:00,Pusher Finger8,63,41,44,0.03,0.38
09/12/2022 12:00,Invert9,63,52,47,1.72,07
09/12/2022 12:00,TakeOut9,75,51,47,0.39,0.5
09/12/2022 12:00,PusherArm9,59,45,47,0.05,0.17
09/12/2022 12:00,Pusher Finger9,60,40,44,0.05,0.22
09/12/2022 12:00,Invert10,70,58,42,1.69,0.53
09/12/2022 12:00,TakeOut10,74,49,49,0.49,0.55
09/12/2022 12:00,PusherArm10,49,43,58,0.02,0.35
09/12/2022 12:00,Pusher Finger10,50,42,45,0.04,0.36
09/12/2022 19:00,Tube Rotation,62,44,38,0.14,0.01
09/12/2022 19:00,Tube Height,66,37,45,0.00,0.36
09/12/2022 19:00,Feeder Plunger,73,44,39,0.08,0.0
09/12/2022 19:00,Shear,638,58,42,2.12,0.4
09/12/2022 19:00,Gob,77,41,36,0.32,0.03
09/12/2022 19:00,Invert1,58,53,48,1.61,0.66
09/12/2022 19:00,TakeOut1,78,49,48,0.41,0.56
09/12/2022 19:00,PusherArm1,60,43,43,0.02,0.27
09/12/2022 19:00,Pusher Finger1,55,42,41,0.05,0.27
09/12/2022 19:00,Invert2,7,44,39,1.53,0.66
09/12/2022 19:00,TakeOut2,79,41,40,0.40,0.53
09/12/2022 19:00,PusherArm2,55,35,37,0.02,0.39
09/12/2022 19:00,Pusher Finger2,55,33,35,0.03,0.25
09/12/2022 19:00,Invert3,7,50,49,1.59,0.76
09/12/2022 19:00,TakeOut3,93,55,42,0.53,0.1
09/12/2022 19:00,PusherArm3,58,45,45,0.01,0.28
09/12/2022 19:00,Pusher Finger3,72,41,44,0.03,0.37
09/12/2022 19:00,Invert4,60,49,48,1.53,0.78
09/12/2022 19:00,TakeOut4,65,56,42,0.39,0.07
09/12/2022 19:00,PusherArm4,63,51,41,0.04,0.01
09/12/2022 19:00,Pusher Finger4,63,47,40,0.05,0.01
09/12/2022 19:00,Invert5,67,53,42,1.42,0.48
09/12/2022 19:00,TakeOut5,74,51,48,0.41,0.53
09/12/2022 19:00,PusherArm5,54,44,46,0.04,0.49
09/12/2022 19:00,Pusher Finger5,61,50,41,0.06,0.01
09/12/2022 19:00,Invert6,58,44,47,1.43,0.0
09/12/2022 19:00,TakeOut6,75,50,47,0.40,0.45
09/12/2022 19:00,PusherArm6,33,43,46,0.02,0.39
09/12/2022 19:00,Pusher Finger6,62,52,40,0.07,0.0
09/12/2022 19:00,Invert7,56,50,48,1.60,1.08
09/12/2022 19:00,TakeOut7,76,49,46,0.36,0.4
09/12/2022 19:00,PusherArm7,60,52,43,0.07,0.01
09/12/2022 19:00,Pusher Finger7,61,50,40,0.05,0.0
09/12/2022 19:00,Invert8,59,50,47,1.55,0.66
09/12/2022 19:00,TakeOut8,72,45,46,0.40,0.29
09/12/2022 19:00,PusherArm8,56,41,42,0.02,0.28
09/12/2022 19:00,Pusher Finger8,7,37,43,0.03,0.38
09/12/2022 19:00,Invert9,58,51,46,1.71,0.71
09/12/2022 19:00,TakeOut9,69,51,46,0.38,0.5
09/12/2022 19:00,PusherArm9,54,44,45,0.04,0.17
09/12/2022 19:00,Pusher Finger9,55,37,43,0.04,0.23
09/12/2022 19:00,Invert10,66,53,41,1.68,0.54
09/12/2022 19:00,TakeOut10,71,47,48,0.48,0.56
09/12/2022 19:00,PusherArm10,45,42,58,0.02,0.32
09/12/2022 19:00,Pusher Finger10,46,41,44,0.04,0.36
10/12/2022 00:00,Tube Rotation,76,41,34,0.14,0.01
10/12/2022 00:00,Tube Height,83,41,43,0.14,0.36
10/12/2022 00:00,Feeder Plunger,68,42,36,0.07,0.0
10/12/2022 00:00,Shear,62,55,40,2.10,0.4
10/12/2022 00:00,Gob,73,37,32,0.33,0.03
10/12/2022 00:00,Invert1,56,50,45,1.62,0.66
10/12/2022 00:00,TakeOut1,75,45,44,0.40,0.55
10/12/2022 00:00,PusherArm1,56,40,40,0.03,0.26
10/12/2022 00:00,Pusher Finger1,31,37,38,0.05,0.27
10/12/2022 00:00,Invert2,56,40,35,1.53,0.66
10/12/2022 00:00,TakeOut2,75,36,36,0.40,0.54
10/12/2022 00:00,PusherArm2,31,32,33,0.02,0.38
10/12/2022 00:00,Pusher Finger2,31,31,32,0.03,0.24
10/12/2022 00:00,Invert3,55,45,45,1.56,0.74
10/12/2022 00:00,TakeOut3,89,55,40,0.53,0.1
10/12/2022 00:00,PusherArm3,55,41,42,0.01,0.28
10/12/2022 00:00,Pusher Finger3,638,36,41,0.03,0.37
10/12/2022 00:00,Invert4,7,43,44,147,07
10/12/2022 00:00,TakeOut4,79,51,39,0.39,0.07
10/12/2022 00:00,PusherArm4,60,47,38,0.05,0.01
10/12/2022 00:00,Pusher Finger4,59,45,36,0.04,0.01
10/12/2022 00:00,Invert5,64,53,39,1.37,0.47
10/12/2022 00:00,TakeOut5,69,46,45,0.41,0.52
10/12/2022 00:00,PusherArm5,50,41,43,0.05,0.49
10/12/2022 00:00,Pusher Finger5,58,46,37,0.09,0.01
10/12/2022 00:00,Invert6,7,40,44,1.40,0.0
10/12/2022 00:00,TakeOut6,70,45,44,0.39,0.45
10/12/2022 00:00,PusherArm6,47,40,43,0.04,0.39
10/12/2022 00:00,Pusher Finger6,56,49,36,0.07,0.0
10/12/2022 00:00,Invert7,55,45,44,1.58,1.05
10/12/2022 00:00,TakeOut7,70,44,42,0.36,0.4
10/12/2022 00:00,PusherArm7,55,49,39,0.08,0.01
10/12/2022 00:00,Pusher Finger7,7,46,36,0.05,0.0
10/12/2022 00:00,Invert8,58,46,44,1.51,0.63
10/12/2022 00:00,TakeOut8,65,42,43,0.39,0.29
10/12/2022 00:00,PusherArm8,31,36,39,0.03,0.28
10/12/2022 00:00,Pusher Finger8,53,34,39,0.03,0.37
10/12/2022 00:00,Invert9,56,46,42,1.65,0.67
10/12/2022 00:00,TakeOut9,64,46,43,0.37,0.5
10/12/2022 00:00,PusherArm9,50,41,42,0.05,0.17
10/12/2022 00:00,Pusher Finger9,52,34,39,0.04,0.2
10/12/2022 00:00,Invert10,64,56,39,1.66,0.53
10/12/2022 00:00,TakeOut10,65,43,45,0.48,0.55
10/12/2022 00:00,PusherArm10,43,37,54,0.02,0.3
10/12/2022 00:00,Pusher Finger10,45,36,41,0.05,0.36
10/12/2022 07:00,Tube Rotation,76,40,32,0.15,0.01
10/12/2022 07:00,Tube Height,60,34,39,0.00,0.36
10/12/2022 07:00,Feeder Plunger,67,40,34,0.06,0.0
10/12/2022 07:00,Shear,63,56,39,2.08,0.4
10/12/2022 07:00,Gob,72,35,30,0.33,0.03
10/12/2022 07:00,Invert1,54,46,42,1.52,0.63
10/12/2022 07:00,TakeOut1,74,43,42,0.40,0.54
10/12/2022 07:00,PusherArm1,33,36,38,0.03,0.26
10/12/2022 07:00,Pusher Finger1,48,36,36,0.05,0.26
10/12/2022 07:00,Invert2,54,34,32,1.50,0.63
10/12/2022 07:00,TakeOut2,75,35,34,0.40,0.53
10/12/2022 07:00,PusherArm2,49,31,32,0.02,0.38
10/12/2022 07:00,Pusher Finger2,49,30,30,0.03,0.21
10/12/2022 07:00,Invert3,54,43,43,1.55,0.72
10/12/2022 07:00,TakeOut3,68,53,38,0.52,0.1
10/12/2022 07:00,PusherArm3,54,37,39,0.01,0.27
10/12/2022 07:00,Pusher Finger3,66,35,39,0.03,0.37
10/12/2022 07:00,Invert4,56,43,42,1.52,0.76
10/12/2022 07:00,TakeOut4,61,50,37,0.40,0.08
10/12/2022 07:00,PusherArm4,7,46,36,0.05,0.01
10/12/2022 07:00,Pusher Finger4,7,43,35,0.04,0.01
10/12/2022 07:00,Invert5,63,53,38,1.41,0.48
10/12/2022 07:00,TakeOut5,71,45,43,0.40,0.52
10/12/2022 07:00,PusherArm5,48,37,41,0.05,0.48
10/12/2022 07:00,Pusher Finger5,56,45,35,0.07,0.01
10/12/2022 07:00,Invert6,56,39,42,1.42,0.0
10/12/2022 07:00,TakeOut6,71,44,42,0.39,0.43
10/12/2022 07:00,PusherArm6,48,37,42,0.04,0.4
10/12/2022 07:00,Pusher Finger6,56,46,35,0.07,0.0
10/12/2022 07:00,Invert7,54,44,43,1.59,1.05
10/12/2022 07:00,TakeOut7,73,43,40,0.36,0.4
10/12/2022 07:00,PusherArm7,56,46,37,0.08,0.01
10/12/2022 07:00,Pusher Finger7,7,44,34,0.05,0.0
10/12/2022 07:00,Invert8,56,45,43,1.52,0.64
10/12/2022 07:00,TakeOut8,68,41,41,0.39,0.29
10/12/2022 07:00,PusherArm8,31,35,37,0.03,0.28
10/12/2022 07:00,Pusher Finger8,53,33,37,0.03,0.37
10/12/2022 07:00,Invert9,55,45,40,1.67,0.68
10/12/2022 07:00,TakeOut9,65,45,41,0.38,0.5
10/12/2022 07:00,PusherArm9,49,37,40,0.05,0.17
10/12/2022 07:00,Pusher Finger9,50,33,37,0.04,0.2
10/12/2022 07:00,Invert10,63,58,39,1.70,0.54
10/12/2022 07:00,TakeOut10,65,42,44,0.49,0.55
10/12/2022 07:00,PusherArm10,41,35,53,0.02,0.3
10/12/2022 07:00,Pusher Finger10,42,35,39,0.05,0.36
10/12/2022 12:00,Tube Rotation,79,43,37,0.15,0.01
10/12/2022 12:00,Tube Height,65,37,45,0.00,0.36
10/12/2022 12:00,Feeder Plunger,72,44,39,0.07,0.0
10/12/2022 12:00,Shear,67,45,41,2.08,0.4
10/12/2022 12:00,Gob,78,41,35,0.32,0.03
10/12/2022 12:00,Invert1,61,52,47,1.53,0.65
10/12/2022 12:00,TakeOut1,62,46,46,0.40,0.54
10/12/2022 12:00,PusherArm1,58,42,43,0.02,0.26
10/12/2022 12:00,Pusher Finger1,55,41,41,0.05,0.27
10/12/2022 12:00,Invert2,60,41,38,1.52,0.64
10/12/2022 12:00,TakeOut2,61,41,39,0.40,0.53
10/12/2022 12:00,PusherArm2,59,34,37,0.02,0.39
10/12/2022 12:00,Pusher Finger2,60,33,35,0.03,0.24
10/12/2022 12:00,Invert3,60,49,48,1.60,0.76
10/12/2022 12:00,TakeOut3,94,51,41,0.52,0.1
10/12/2022 12:00,PusherArm3,63,43,44,0.01,0.28
10/12/2022 12:00,Pusher Finger3,76,40,44,0.03,0.36
10/12/2022 12:00,Invert4,63,47,47,1.53,0.77
10/12/2022 12:00,TakeOut4,87,55,42,0.39,0.07
10/12/2022 12:00,PusherArm4,67,50,41,0.04,0.01
10/12/2022 12:00,Pusher Finger4,66,47,39,0.04,0.01
10/12/2022 12:00,Invert5,70,58,43,1.43,0.49
10/12/2022 12:00,TakeOut5,77,50,48,0.41,0.52
10/12/2022 12:00,PusherArm5,55,43,45,0.04,0.49
10/12/2022 12:00,Pusher Finger5,63,50,40,0.07,0.01
10/12/2022 12:00,Invert6,62,43,47,1.43,0.0
10/12/2022 12:00,TakeOut6,77,49,47,0.40,0.46
10/12/2022 12:00,PusherArm6,52,42,46,0.02,0.39
10/12/2022 12:00,Pusher Finger6,62,51,40,0.07,0.0
10/12/2022 12:00,Invert7,60,49,48,1.60,1.08
10/12/2022 12:00,TakeOut7,79,47,45,0.36,0.4
10/12/2022 12:00,PusherArm7,61,51,43,0.07,0.01
10/12/2022 12:00,Pusher Finger7,63,50,39,0.05,0.0
10/12/2022 12:00,Invert8,62,50,47,1.55,0.65
10/12/2022 12:00,TakeOut8,74,45,46,0.39,0.29
10/12/2022 12:00,PusherArm8,58,41,43,0.02,0.28
10/12/2022 12:00,Pusher Finger8,60,37,43,0.03,0.39
10/12/2022 12:00,Invert9,61,49,45,1.72,07
10/12/2022 12:00,TakeOut9,73,50,46,0.39,0.5
10/12/2022 12:00,PusherArm9,58,44,45,0.04,0.17
10/12/2022 12:00,Pusher Finger9,59,37,43,0.04,0.23
10/12/2022 12:00,Invert10,69,56,41,1.66,0.53
10/12/2022 12:00,TakeOut10,73,47,48,0.48,0.55
10/12/2022 12:00,PusherArm10,49,42,57,0.02,0.31
10/12/2022 12:00,Pusher Finger10,50,41,44,0.04,0.36
10/12/2022 19:00,Tube Rotation,76,45,38,0.14,0.01
10/12/2022 19:00,Tube Height,83,40,45,0.00,0.36
10/12/2022 19:00,Feeder Plunger,69,45,40,0.07,0.0
10/12/2022 19:00,Shear,64,41,42,2.09,0.4
10/12/2022 19:00,Gob,76,42,37,0.32,0.03
10/12/2022 19:00,Invert1,7,53,49,1.53,0.65
10/12/2022 19:00,TakeOut1,78,49,48,0.40,0.55
